Rede,Nome Fantasia,Logradouro,Bairro,Cep,Uf,Municipio,Cnpj,Aberta,Latitude,Longitude
Casas Bahia,Shopping Nova Conquista Sul,"Avenida Juracy Magalhaes, 3340",Boa Vista,45026-090,BA,Vitória Da Conquista,33041260183579,Sim,-14.893997,-40.846882
Casas Bahia,Itapetinga,"Rua José Bonifacio, 13",Centro,45700-000,BA,Itapetinga,33041260184974,Sim,-15.2475119,-40.2509918
Casas Bahia,Vitoria Da Conquista 1,"Avenida Lauro De Freitas, 108",Centro,45000-230,BA,Vitória Da Conquista,33041260140683,Sim,-14.85416,-40.841139
Casas Bahia,Alegrete 4,"Rua Dos Andradas, 254",Baln. Cavera,97546-620,RS,Alegrete,33041260171562,Sim,-29.8159127,-55.7731669
Casas Bahia,Vitoria Da Conquista 2,"Praça Barao Do Rio Branco, 105",Centro,45000-385,BA,Vitória Da Conquista,33041260140500,Sim,-14.852036,-40.838852
Casas Bahia,Rondonópolis,"Avenida Amazonas, 1311",Centro,78700-050,MT,Rondonópolis,33041260113104,Sim,-16.4713063,-54.6314951
Casas Bahia,Porangatu,"Avenida Adelino Americo Azevedo, 0",Centro,76550-000,GO,Porangatu,33041260196980,Sim,-13.432916,-49.1424015
Casas Bahia,Brumado,"Coronel Tiberio Meira, 164",Centro,46100-000,BA,Brumado,33041260189852,Sim,-14.1968614,-41.6809724
Casas Bahia,Sant'ana Do Livramento,"Rua Dos Andradas, 273",Centro,97573-565,RS,Sant'Ana Do Livramento,33041260170914,Sim,-30.8876879,-55.5291191
Casas Bahia,Bom Jesus Da Lapa 2,"Avenida Almirante Beirutti, 331",Centro,47600-000,BA,Bom Jesus Da Lapa,33041260188295,Sim,-13.2786154,-43.2521507
Casas Bahia,Primavera Do Leste 2,"Avenida Porto Alegre, 1180",Cid Primavera I,78850-000,MT,Primavera Do Leste,33041260150565,Sim,-15.551901,-54.298184
Casas Bahia,Shopping Jequitiba,"Rua Rio Pardo, 0",Goes Calmon,45605-420,BA,Itabuna,33041260168693,Sim,-14.795531,-39.272901
Casas Bahia,Itabuna,"Avenida Cinquentenario, 719",Centro,45600-004,BA,Itabuna,33041260140845,Sim,-14.790155,-39.274378
Casas Bahia,Uruguaiana,"Rua Duque De Caxias, 1715",Centro,97501-523,RS,Uruguaiana,33041260170752,Sim,-29.7561641,-57.0864022
Casas Bahia,Corumba,"Rua Treze De Junho, 898",Centro,79300-040,MS,Corumbá,33041260144247,Sim,-18.9999742,-57.65205109999999
Casas Bahia,Ilheus,"Rua Marques De Paranagua, 0",Centro,45653-000,BA,Ilhéus,33041260140098,Sim,-14.798682,-39.034905
Casas Bahia,Campo Verde,"Rua Joao Pessoa, 700",Centro,78840-000,MT,Campo Verde,33041260198681,Sim,-15.5454465,-55.1654526
Casas Bahia,Jequie,"Rua Dois De Julho, 31",Centro,45200-270,BA,Jequié,33041260140179,Sim,-13.858069,-40.083375
Casas Bahia,Luis E. Magalhaes 4,"Rua Pernambuco, 80",Mimoso Do Oeste,47850-000,BA,Luís Eduardo Magalhães,33041260173778,Sim,-12.0905224,-45.780447
Casas Bahia,Ipiau,"Praça Rui Barbosa, 356",Centro,45570-000,BA,Ipiaú,33041260187566,Sim,-14.0526425,-39.7137181
Casas Bahia,Barreiras,"Avenida Cleriston Andrade, 547",J. Kubitschek,47800-358,BA,Barreiras,33041260152185,Sim,-12.144439,-44.996503
Casas Bahia,Cristo Rei - Varzea Grande,"Rua Ary Paes Barreto, 1716",Cristo Rei,78118-158,MT,Várzea Grande,33041260147262,Sim,-15.6472133,-56.1040457
Casas Bahia,Shopping Tres Americas,"Avenida Brasilia, 177",Jardim Das Americas,78060-601,MT,Cuiabá,33041260155796,Sim,-15.6116592,-56.073435
Casas Bahia,Vàrzea Grande,"Avenida Couto Magalhaes, 2293",Centro Norte,78110-400,MT,Várzea Grande,33041260113449,Sim,-15.6446826,-56.1278261
Casas Bahia,Shopping Estação Cuiabá,"Avenida Miguel Sutil, 0",Santa Rosa,78040-365,MT,Cuiabá,33041260158035,Sim,-15.5890769,-56.0829659
Casas Bahia,Shopping Pantanal,"Avenida Historiador Rubens De Mendonca, 3300",Bosque Da Saude,78050-000,MT,Cuiabá,33041260112981,Sim,-15.5868517,-56.0819541
Casas Bahia,Cuiaba 2,"Rua Treze De Junho, 646",Centro-Sul,78020-000,MT,Cuiabá,33041260112809,Sim,-15.6061255,-56.1021605
Casas Bahia,Cuiaba 1,"Rua Treze De Junho, 169",Centro,78005-250,MT,Cuiabá,33041260112639,Sim,-15.5992582,-56.0962684
Casas Bahia,Gurupi,"Avenida Goias, 2396",Setor Central,77410-010,TO,Gurupi,33041260143607,Sim,-11.7319256,-49.07164770000001
Casas Bahia,Valença,"Avenida Governador Goncalves, 200",Centro,45400-000,BA,Valença,33041260169827,Sim,-13.3730155,-39.1959729
Casas Bahia,Itaberaba,"Rua Ramiro Pimentel, 213",Centro,46880-000,BA,Itaberaba,33041260204835,Sim,-12.5308131,-40.3083718
Casas Bahia,Santo Antonio De Jesus,"Rua Gorgônio José De Araujo, 195",Centro,44430-086,BA,Santo Antônio De Jesus,33041260140411,Sim,-12.9676483,-39.2640695
Casas Bahia,Cáceres,"Avenida Sete De Setembro, 73",Centro,78210-106,MT,Cáceres,33041260146100,Sim,-16.0680932,-57.6802473
Casas Bahia,Porto Nacional,"Avenida Joaquim Aires, 738",Imperial,77500-000,TO,Porto Nacional,33041260195828,Sim,-10.7069499,-48.4125873
Casas Bahia,Cruz Das Almas,"Rua Otens, 30",Centro,44380-000,BA,Cruz Das Almas,33041260174405,Sim,-12.6735557,-39.1016848
Casas Bahia,Shopping Barra Salvador,"Avenida Centenario, 2992",Barra,40150-370,BA,Salvador,33041260139081,Sim,-12.9991484,-38.5174628
Casas Bahia,Avenida 2 De Julho 1,"Avenida Sete De Setembro, 73",Dois De Julho,40060-000,BA,Salvador,33041260138190,Sim,-12.985756,-38.519675
Casas Bahia,Shopping Piedade 2,"Rua Junqueira Ayres, 8",Barris,40070-080,BA,Salvador,33041260142112,Sim,-12.983203,-38.514428
Casas Bahia,Avenida 2 De Julho,"Avenida Sete De Setembro, 774",Dois De Julho,40060-001,BA,Salvador,33041260139324,Sim,-12.981152,-38.514533
Casas Bahia,Pituba Salvador,"Avenida Manoel Dias Da Silva, 270",Pituba,41830-001,BA,Salvador,33041260138352,Sim,-13.005387,-38.458627
Casas Bahia,Irecê,"Avenida Caraíbas, 316",Centro,44900-000,BA,Irecê,33041260185865,Sim,-11.3034012,-41.8557693
Casas Bahia,Baixa Do Sapateiro,"Avenida José Joaquim Seabra, 72",Baixa Sapateiro,40025-001,BA,Salvador,33041260137895,Sim,-12.967946,-38.504044
Casas Bahia,Santo Estevão,"Rua Benjamim Constant, 29",Centro,44190-000,BA,Santo Estêvão,33041260196042,Sim,-12.4754252,-39.2583293
Casas Bahia,Shopping Iguatemi Salvador,"Avenida Tancredo Neves, 148",Camdas Arvores,41100-800,BA,Salvador,33041260138433,Sim,-12.976215,-38.460408
Casas Bahia,Mobile Norte Shopping Iguatemi,"Avenida Tancredo Neves, 148",Cam Das Arvores,41100-800,BA,Salvador,33041260154200,Não,-12.976215,-38.460408
Casas Bahia,Shopping Salvador,"Avenida Tancredo Neves, 2915",Cam.Das Arvores,41820-021,BA,Salvador,33041260139162,Sim,-12.9770156,-38.458294
Casas Bahia,Calcada Salvador,"Rua Barao De Cotegipe, 92",Calcada,40411-001,BA,Salvador,33041260138786,Sim,-12.946511,-38.501269
Casas Bahia,Shopping Bela Vista,"Alameda Euvaldo Luz, 92",Hrt Bela Vista,41098-020,BA,Salvador,33041260141655,Sim,-12.96603,-38.471481
Casas Bahia,Liberdade Salvador,"Estrada Da Liberdade, 310",Liberdade,40375-016,BA,Salvador,33041260141736,Sim,-12.9482888,-38.49381
Casas Bahia,Cabula Salvador,"Rua Silveira Martins, 165",Cabula,41150-000,BA,Salvador,33041260138948,Sim,-12.956255,-38.465278
Casas Bahia,Shopping Paralela Salvador,"Avenida Luis Viana Filho, 8544",Alphaville,41730-101,BA,Salvador,33041260141906,Sim,-12.9572541,-38.4296498
Casas Bahia,Pau Da Lima,"Rua Jayme Vieira Lima, 0",Pau Da Lima,41235-000,BA,Salvador,33041260138603,Sim,-12.918323,-38.442843
Casas Bahia,Cajazeiras Salvador,"Estrada Da Paciencia, 171",Cajazeiras,41338-700,BA,Salvador,33041260141574,Sim,-12.9004646,-38.4151915
Casas Bahia,Itapua Salvador,"Avenida Dorival Caymmi, 264",Itapua,41635-152,BA,Salvador,33041260142384,Sim,-12.932695,-38.35786
Casas Bahia,Paripe Salvador,"Avenida Afranio Peixoto, 0",Paripe,40800-570,BA,Salvador,33041260138000,Sim,-12.842966,-38.468252
Casas Bahia,Shopping Norte Salvador,"Rodovia Ba 526, 305",Sao Cristovao,41510-000,BA,Salvador,33041260138867,Sim,-12.9130112,-38.3508173
Casas Bahia,Mobile Norte Shopping Bahia,"Rodovia Ba 526, 305",Sao Cristovao,41510-000,BA,Salvador,33041260154390,Sim,-12.9130112,-38.3508173
Casas Bahia,Lauro De Freitas,"Avenida Santos Dumont, 2934",Estrada Do Coco,42710-860,BA,Lauro De Freitas,33041260142627,Sim,-12.8983086,-38.3315104
Casas Bahia,Park Shopping Bahia,"Avenida Santos Dumont, 4360",Centro,42712-740,BA,Lauro De Freitas,33041260185601,Sim,-12.8983086,-38.3315104
Casas Bahia,Santo Amaro Da Purificação,"Avenida Presidente Vargas, 23",Centro,44200-000,BA,Santo Amaro,33041260169231,Sim,-12.5612226,-38.7577605
Casas Bahia,Simões Filho,"Rua Rui Barbosa, 247",Centro,43700-000,BA,Simões Filho,33041260140330,Sim,-12.7862756,-38.402154
Casas Bahia,Candeias,"Rua Treze De Maio, 287",Centro,43805-000,BA,Candeias,33041260139677,Sim,-12.671857,-38.542153
Casas Bahia,Taquaralto,"Avenida Tocantins Qd 38 Lt 20A, 0",Centro,77064-580,TO,Palmas,33041260143780,Sim,-10.3412104,-48.2925602
Casas Bahia,Camaçari,"Avenida Getulio Vargas, 90",Centro,42800-037,BA,Camaçari,33041260139596,Sim,-12.700463,-38.327324
Casas Bahia,Mirassol D'oeste,"Rua 28 De Outubro, 2482",Centro,78280-000,MT,Mirassol D'Oeste,33041260201305,Sim,-15.6767058,-58.0929375
Casas Bahia,Feira De Santana 1,"Rua Marechal Deodoro, 74",Centro,44002-064,BA,Feira De Santana,33041260141221,Sim,-12.258006,-38.962679
Casas Bahia,Feira De Santana 3,"Avenida Senhor Dos Passos, 1128",Centro,44002-200,BA,Feira De Santana,33041260139910,Sim,-12.251573,-38.965305
Casas Bahia,Feira De Santana 2,"Praça Da Bandeira, 30",Centro,44002-160,BA,Feira De Santana,33041260139839,Sim,-12.25095,-38.964198
Casas Bahia,Dias D'avila,"Avenida Brasil, 454",Centro,42850-000,BA,Dias D'Ávila,33041260168340,Sim,-12.6093221,-38.3060321
Casas Bahia,Shopping Capim Dourado,"Avenida 107 N Juscelino Kubitschek., 0",Centro,77001-080,TO,Palmas,33041260105853,Sim,-10.1841381,-48.3227944
Casas Bahia,Palmas Jk Centro," Norte Avenida Jk, 123",Pl Dir Norte,77006-014,TO,Palmas,33041260105772,Sim,-10.1842074,-48.32728179999999
Casas Bahia,Paraiso Do Tocantis,"Av Bernardo Sayao, 1189",Setor Oeste,77600-000,TO,Paraíso Do Tocantins,33041260206102,Sim,-10.1732523,-48.8851175
Casas Bahia,Tangarà Serra,"Avenida Brasil, 702",Centro,78300-000,MT,Tangará Da Serra,33041260145804,Sim,-14.6197344,-57.4875157
Casas Bahia,Lucas Do Rio Verde,"Avenida Mato Grosso, 429",Centro,78455-000,MT,Lucas Do Rio Verde,33041260144832,Sim,-13.0764296,-55.9093949
Casas Bahia,Alagoinhas,"Rua Padre Alfredo, 15",Centro,48005-105,BA,Alagoinhas,33041260141140,Sim,-12.140327,-38.42451
Casas Bahia,Serrinha,"Praça Doutor Luiz Nogueira, 291",Centro,48700-000,BA,Serrinha,33041260169312,Sim,-11.6855268,-38.9459326
Casas Bahia,Sorriso,"Avenida Natalino Joao Brescasin, 261",Centro,78890-000,MT,Sorriso,33041260145480,Sim,-12.5407237,-55.7226752
Casas Bahia,Senhor Do Bonfim,"Praça Doutor José Goncalves, 202",Sr Do Bonfim,48970-000,BA,Senhor Do Bonfim,33041260171996,Sim,-10.4614397,-40.1867729
Casas Bahia,Sinop,"Avenida Governador Julio Campos, 602",Setor Comercial,78550-276,MT,Sinop,33041260143356,Sim,-11.8560485,-55.5038887
Casas Bahia,Campo Novo Do Parecis,"Av Brasil, 764",Centro,78360-000,MT,Campo Novo Do Parecis,33041260198924,Sim,-13.6637567,-57.8886057
Casas Bahia,Santana Do Araguaia,"Rua Gilberto Carvelli, 13",Bel Recanto,68560-000,PA,Santana Do Araguaia,33041260196557,Sim,-9.339120399999999,-50.33753670000001
Casas Bahia,Euclides Da Cunha,"Avenida Ruy Barbosa, 360",Centro,48500-000,BA,Euclides Da Cunha,33041260200686,Sim,-10.5078999,-39.0147815
Casas Bahia,Estancia,"Rua Fausto Cardoso, 60",Centro,49200-000,SE,Estância,33041260197367,Sim,-11.2699136,-37.4387162
Casas Bahia,Lagarto,"Rua Doutor Laudelino Freire, 245",Centro,49400-000,SE,Lagarto,33041260188104,Sim,-10.9167572,-37.6691776
Casas Bahia,Juazeiro,"Rua Doutor José Goncalves, 4",Centro,48903-460,BA,Juazeiro,33041260141302,Sim,-9.410325,-40.501756
Casas Bahia,Petrolina,"Rua Dom Vital, 533",Centro,56304-260,PE,Petrolina,33041260094126,Sim,-9.395739,-40.50424
Casas Bahia,Colider,"Av Marechal Candido Rondon, 1021",Centro,78500-000,MT,Colíder,33041260203359,Sim,-10.8037439,-55.4554445
Casas Bahia,Shopping River Petrolina,"Avenida Monsenhor Angelo Sampaio, 100",Centro,56304-160,PE,Petrolina,33041260164868,Sim,-9.392938,-40.501266
Casas Bahia,Shopping Rio Mar,"Avenida Luiz Gonzaga, 400",Coroa Do Meio,49035-500,SE,Aracaju,33041260113287,Sim,-10.988074,-37.053451
Casas Bahia,Shopping Jardins,"Avenida Ministro Geraldo B. Sobral, 215",Jardins,49026-010,SE,Aracaju,33041260146029,Sim,-10.9489165,-37.0646856
Casas Bahia,Conceição Do Araguaia,"Avenida Juscelino Kubtischeck, 1233",Centro,68540-000,PA,Conceição Do Araguaia,33041260194180,Sim,-8.2625656,-49.2694666
Casas Bahia,Itabaiana,"Rua Esperidião Noronha, 701",Centro,49500-193,SE,Itabaiana,33041260189186,Sim,-10.682078,-37.4284235
Casas Bahia,Aracaju,"Rua Sao Cristovao, 231",Centro,49010-380,SE,Aracaju,33041260140926,Sim,-10.9104645,-37.0631609
Casas Bahia,Aracaju,"Rua Joao Pessoa, 320",Centro,49010-911,SE,Aracaju,33041260188708,Sim,-10.9096814,-37.0491406
Casas Bahia,Shopping Premio Socorro,"Avenida Coletora A, 0",C Marcos Freire,49160-000,SE,Nossa Senhora Do Socorro,33041260151022,Sim,-10.8531643,-37.1269791
Casas Bahia,Redencao,"Avenida Araguaia, 2642",Vila Paulista,68550-205,PA,Redenção,33041260194856,Sim,-8.0452531,-50.0204934
Casas Bahia,Nossa Senhora Da Glória,"Avenida 7 De Setembro, 91",Centro,49680-000,SE,Nossa Senhora Da Glória,33041260202387,Sim,-10.2156554,-37.4212807
Casas Bahia,Cb Balsas - Ma,"Rua Antonio Jacobina, 120",Centro,65800-000,MA,Balsas,33041260197600,Não,-7.533476500000001,-46.0406693
Casas Bahia,Paulo Afonso,"Avenida Apolônio Sales, 254",Centro,48601-208,BA,Paulo Afonso,33041260168189,Sim,-9.3983628,-38.2259368
Casas Bahia,Cb Propria 2 - Se,"Av Tavares De Lira, 163",Centro,49900-000,SE,Propriá,33041260205564,Não,-10.2122281,-36.8371852
Casas Bahia,Delmiro Gouveia,"Avenida Presidente Castelo Branco, 492",Centro,57480-000,AL,Delmiro Gouveia,33041260179113,Sim,-9.3898127,-38.00058689999999
Casas Bahia,Alta Floresta,"Avenida Ludovico Da Rica Neto, 3040",Centro,78580-000,MT,Alta Floresta,33041260203006,Sim,-9.868177,-56.0835241
Casas Bahia,Araguaina,"Avenida Cônego João Lima, 1823",Setor Central,77804-010,TO,Araguaína,33041260144670,Sim,-7.191232,-48.2106309
Casas Bahia,Coruripe,"Rua Lindolfo Simoes, 250",Centro,57230-000,AL,Coruripe,33041260207001,Sim,-10.1249995,-36.1761498
Casas Bahia,Arapiraca 3,"Praça Deputado Marques Da Silva, 107",Centro,57300-330,AL,Arapiraca,33041260149710,Sim,-9.7515067,-36.6602129
Casas Bahia,Arapiraca 4,"Pc Manoel Andre, 97",Centro,57300-005,AL,Arapiraca,33041260209802,Sim,-9.7510089,-36.6591451
Casas Bahia,Santana De Ipanema,"Praça Senador Eneas Araujo, 13",Centro,57500-000,AL,Santana Do Ipanema,33041260170400,Sim,-9.3726549,-37.2464031
Casas Bahia,Ouricuri,"Rua Corua Anizio Coelho, 141",Centro,56200-000,PE,Ouricuri,33041260200333,Sim,-7.8846259,-40.08517
Casas Bahia,Araripina,"Rua José Barreto De Souza Sombra, 21",Centro,56280-000,PE,Araripina,33041260178818,Sim,-7.57656,-40.4976324
Casas Bahia,Sao Miguel Dos Campos,"Rua Brua De Jequia, 40",Centro,57240-052,AL,São Miguel Dos Campos,33041260199068,Sim,-9.7806584,-36.0971539
Casas Bahia,Palmeira Dos Índios,"Rua Fernandes Lima, 47",Centro,57600-120,AL,Palmeira Dos Índios,33041260167530,Sim,-9.406676599999999,-36.6312332
Casas Bahia,Cb Salgueiro 4,"R Osmundo Bezerra, 247",Centro,56000-000,PE,Salgueiro,33041260203600,Sim,-8.0723296,-39.126417
Casas Bahia,Floriano,"Avenida Getulio Vargas, 57",Centro,64801-000,PI,Floriano,33041260191679,Sim,-6.7727257,-43.0280037
Casas Bahia,Picos,"Avenida Getulio Vargas, 41",Centro,64600-002,PI,Picos,33041260189003,Sim,-7.0799461,-41.4676777
Casas Bahia,Maceió 2,"Rua Do Comercio, 200",Centro,57020-000,AL,Maceió,33041260149044,Sim,-9.6641982,-35.7376736
Casas Bahia,Maceio,"Rua Do Comercio, 288",Centro,57020-000,AL,Maceió,33041260104962,Sim,-9.6641982,-35.7376736
Casas Bahia,Canaa Dos Carajas,"Avenida Weine Cavalcante, Qd 1",Centro,68537-000,PA,Canaã Dos Carajás,33041260192640,Sim,-6.5300841,-49.8517283
Casas Bahia,Shopping Maceio,"Avenida Comendador Gustavo Paiva, 2990",Mangabeiras,57037-532,AL,Maceió,33041260145723,Sim,-9.641111,-35.71059
Casas Bahia,Tucumã,"Avenida Pará, 0",Centro,68385-000,PA,Tucumã,33041260197103,Sim,-6.751953299999999,-51.1533129
Casas Bahia,Shopping - Patio Maceio,"Avenida Menino Marcelo, 3800",Cid Universit.,57073-470,AL,Maceió,33041260144913,Sim,-9.559461,-35.747004
Casas Bahia,Garanhuns,"Rua Mauricio De Nassau, 82",Santo Antc4Nio,55293-100,PE,Garanhuns,33041260145219,Sim,-8.891916,-36.496442
Casas Bahia,Uniao Dos Palmares,"Marua Deodoro Da Fonseca, 169",Centro,57800-000,AL,União Dos Palmares,33041260190940,Sim,-9.157435699999999,-36.0323426
Casas Bahia,Arcoverde 2 Fast Track,"Avenida Coronel Antônio Japiassu, 853",Centro,56506-530,PE,Arcoverde,33041260177501,Sim,-8.419323,-37.058452
Casas Bahia,Sao Felix Do Xingu,"Avenida Rio Xingu, 595",Nv Horizonte,68380-000,PA,São Félix Do Xingu,33041260195666,Sim,-6.641455,-51.9762274
Casas Bahia,Quiosque Shopping Cariri,"Avenida Padre Cicero, 2555",Centro,63041-145,CE,Juazeiro Do Norte,33041260176521,Não,-7.222094,-39.337485
Casas Bahia,Shopping Cariri,"Avenida Padre Cicero, 2555",Triangulo,63041-145,CE,Juazeiro Do Norte,33041260189267,Sim,-7.2252235,-39.3270865
Casas Bahia,Juazeiro Do Norte,"Rua Sao Pedro, 379",Centro,63010-010,CE,Juazeiro Do Norte,33041260143194,Sim,-7.205420600000001,-39.3177054
Casas Bahia,Parauapebas,"Rua E, 589",Cidade Nova,68515-000,PA,Parauapebas,33041260195747,Sim,-6.0687275,-49.9035717
Casas Bahia,Afogados Da Ingazeira,"Avenida Manoel Borba, 56",Centro,56800-000,PE,Afogados Da Ingazeira,33041260201658,Sim,-7.7480174,-37.6346628
Casas Bahia,Praça Da Concecao,"Praça Nossa Senhora Da Conceicao, 59",Centro,55150-370,PE,Belo Jardim,33041260169746,Sim,-8.3381254,-36.4242604
Casas Bahia,Imperatriz,"Avenida Getulio Vargas, 1537",Centro,65900-120,MA,Imperatriz,33041260186160,Sim,-5.5222095,-47.4724381
Casas Bahia,Shopping Imperial,"Rodovia Br-01, 100",Entroncamento,65913-460,MA,Imperatriz,33041260185784,Sim,-5.5210649,-47.471555
Casas Bahia,Barreiros,"Rua Aires Belo, 298",Centro,55560-000,PE,Barreiros,33041260193612,Sim,-8.8138373,-35.1958243
Casas Bahia,Caruaru 2,"Rua Vigario Freire, 71",N.S. Das Dores,55002-200,PE,Caruaru,33041260173859,Sim,-8.285338,-35.968357
Casas Bahia,Caruaru,"Rua Vigario Freire, 32",N.S. Das Dores,55002-200,PE,Caruaru,33041260167026,Sim,-8.285338,-35.968357
Casas Bahia,Shopping Caruaru,"Avenida Adjar Da Silva Case, 800",Indianopolis,55024-740,PE,Caruaru,33041260165678,Sim,-8.2922914,-35.9438027
Casas Bahia,Cajazeiras,"Rua Padre Manoel Mariano, 79",Cajazeiras,58900-000,PB,Cajazeiras,33041260185199,Sim,-6.8921434,-38.5586068
Casas Bahia,Cb Maraba,"Av Antonio Maia, 1538",Velha Maraba,68500-005,PA,Marabá,33041260197448,Sim,-5.3502565,-49.1346233
Casas Bahia,Shopping Maraba,"Q Quinze, 0",Nova Maraba,68507-445,PA,Marabá,33041260200090,Sim,-5.339009,-49.0764821
Casas Bahia,Santa Cruz Do Capibaribe,"Avenida Vinte E Nove De Dezembro, 333",São Cristovão,55194-280,PE,Santa Cruz Do Capibaribe,33041260189933,Sim,-7.958217,-36.208671
Casas Bahia,Toritama,"Avenida Joao Manoel Da Silva, 318",Centro,55125-000,PE,Toritama,33041260203782,Sim,-8.0074506,-36.0609315
Casas Bahia,Taua,"Rua Farm Nenem Borges, 388",Centro,63660-000,CE,Tauá,33041260201909,Sim,-6.0032698,-40.2946389
Casas Bahia,Sousa II,"Rua Cel Jose Vicente, 48",Centro,58800-005,PB,Sousa,33041260199491,Sim,-6.7598983,-38.2304415
Casas Bahia,Açailândia,"Rua Des Tacito De Caldas, 250",Centro,65930-000,MA,Açailândia,33041260193027,Sim,-4.953959100000001,-47.5035694
Casas Bahia,Escada,"Rua Barao De Suassuna, 114",Centro,55500-000,PE,Escada,33041260183145,Sim,-8.3571351,-35.2243997
Casas Bahia,Ico,"Rua Jose Ribeiro Monte, 364",Centro,63430-000,CE,Icó,33041260204169,Sim,-6.4005677,-38.8571841
Casas Bahia,Patos,"Avenida Solon De Lucena, 89",Centro,58700-002,PB,Patos,33041260168502,Sim,-7.027634,-37.276623
Casas Bahia,Timon,"Av Presidente Medice, 770",Centro,65631-390,MA,Timon,33041260190869,Sim,-5.108837299999999,-42.8275697
Casas Bahia,Teresina 2,"Rua Simplicio Mendes, 172",Centro,64000-110,PI,Teresina,33041260182688,Sim,-5.0986975,-42.8116796
Casas Bahia,Surubim 2,"Rua Josefa Miranda De Farias, 21",Centro,55750-000,PE,Surubim,33041260176440,Sim,-7.8415,-35.7607405
Casas Bahia,Galeria Jet,"Rua Alvaro Mendes, 1173",Centro,64000-060,PI,Teresina,33041260158892,Sim,-5.089476,-42.810571
Casas Bahia,Shopping Rio Poty,"Avenida Marechal Castelo Branco, 911",Cabral,64000-810,PI,Teresina,33041260158973,Sim,-5.0832712,-42.79621239999999
Casas Bahia,Vitória De Santo Antão,"Avenida Mariana Amalia, 345",Matriz,55602-010,PE,Vitória De Santo Antão,33041260190001,Sim,-8.11939,-35.296075
Casas Bahia,Shopping Teresina,"Avenida Raul Lopes, 1000",Noivos,64048-065,PI,Teresina,33041260159007,Sim,-5.0790042,-42.7959781
Casas Bahia,Cabo De Santo Agostinho,"Rua Doutor Antônio De Souza Leao, 286",Centro,54505-330,PE,Cabo De Santo Agostinho,33041260165910,Sim,-8.288742,-35.038291
Casas Bahia,Rondon Do Para,"Rua Primeiro De Maio, 45",Rondon Do Para,68638-000,PA,Rondon Do Pará,33041260194007,Sim,-4.7760985,-48.0687065
Casas Bahia,Jabotão Dos Guararapes,"Avenida Barao De Lucena, 593",Centro,54110-130,PE,Jaboatão Dos Guararapes,33041260136228,Sim,-8.112268,-35.019213
Casas Bahia,Limoeiro 2,"Rua Da Matriz, 230",Centro,55700-000,PE,Limoeiro,33041260172291,Sim,-7.817537,-35.45628
Casas Bahia,Jaboatão Dos Guararapes,"Avenida Barreto De Menezes, 338",Prazeres,54330-212,PE,Jaboatão Dos Guararapes,33041260172372,Sim,-8.163783,-34.927549
Casas Bahia,Shopping Guararapes,"Avenida Barreto De Menezes, 800",Piedade,54310-310,PE,Jaboatão Dos Guararapes,33041260179628,Sim,-8.16165,-34.920338
Casas Bahia,Jaboatao Dos Guararapes,"Avenida Governador Agamenon Magalhaes, 1167",Centro,54250-000,PE,Jaboatão Dos Guararapes,33041260199149,Sim,-8.085647,-34.976843
Casas Bahia,Mobile Shopping Recife,"Rua Padre Carapuceiro, 777",Boa Viagem,51020-280,PE,Recife,33041260153580,Não,-8.117513,-34.899639
Casas Bahia,Shopping Recife,"Rua Padre Capuceiro, 777",Boa Viagem,51020-900,PE,Recife,33041260186322,Sim,-8.108315,-34.898278
Casas Bahia,Imbiribeira 6,"Avenida Mal Mascarenhas De Moraes, 3214",Imbiribeira,51170-000,PE,Recife,33041260136147,Sim,-8.099519,-34.910649
Casas Bahia,São Lourenço Da Mata 3,"Rua Doutor Luis Correia De Araujo, 44",Centro,54735-200,PE,São Lourenço Da Mata,33041260149559,Sim,-7.996224,-35.036982
Casas Bahia,Largo Da Paz Recife,"Rua Da Paz, 283",Afogados,50770-000,PE,Recife,33041260136570,Sim,-8.079947,-34.905056
Casas Bahia,Camaragibe 2,"Avenida Doutor Belmino Correia, 1809",Novo Do Carmelo,54762-303,PE,Camaragibe,33041260168855,Sim,-8.025118,-34.982353
Casas Bahia,Shopping Riomar Recife,"Avenida Republica Do Libano, 251",Pina,51110-160,PE,Recife,33041260094207,Sim,-8.086438,-34.890688
Casas Bahia,Carpina 2,"Rua Bernardo Vieira De Melo, 53",Sao Jose,55815-100,PE,Carpina,33041260170167,Sim,-7.843369,-35.256488
Casas Bahia,Rua Da Concordia,"Rua Da Concordia, 176",Centro,50020-520,PE,Recife,33041260165406,Sim,-8.071128,-34.886423
Casas Bahia,Rua do Hospício,"Rua Do Hospicio, 33",Boa Vista,50060-080,PE,Recife,33041260136651,Não,-8.062342,-34.885149
Casas Bahia,Rua Da Palma 3,"Rua Da Palma, 333",Santo Antonio,50010-460,PE,Recife,33041260188457,Sim,-8.064556,-34.880285
Casas Bahia,Casa Amarela,"Rua Padre Lemos, 350",Casa Amarela,52070-200,PE,Recife,33041260167298,Sim,-8.02289,-34.918209
Casas Bahia,Mobile Shopping Tacaruma,"Avenida Governador Agamenon Magalhaes, 153",Santo Amaro,50110-000,PE,Recife,33041260153408,Não,-8.037943,-34.876359
Casas Bahia,Shopping Tacaruna,"Avenida Governador Agamenon Magalhaes, 153",Santo Amaro,50110-000,PE,Recife,33041260148587,Sim,-8.037943,-34.876359
Casas Bahia,Peixinhos,"Avenida Presidente Kennedy, 1965",Peixinhos,53260-640,PE,Olinda,33041260172020,Sim,-7.990361,-34.876211
